Gene	KO01	KO02	KO03	WT01	WT02	WT03
CTPS2!ENSG00000047230.14	11.851153625815	11.8478888086074	11.7954946350998	11.644877309725	11.7230658113143	11.57207946461
ATP6V1H!ENSG00000047249.16	11.1598369390608	11.1156607296185	10.9831739370755	11.2071376640344	11.1908733878327	11.1068915174414
POLR2B!ENSG00000047315.14	13.8206459939919	13.7224359984774	13.6184080099886	13.9195304429118	13.903568441432	13.8001386807573
FAM214A!ENSG00000047346.12	12.167615775539	12.1574014108751	12.1239573104771	12.1627540358209	12.1175828682545	11.9978657433476
ARAP2!ENSG00000047365.11	9.72133933169996	9.66035243115393	9.41376367780303	9.55549525488891	9.61483729914992	9.34114577239622
TPR!ENSG00000047410.13	14.1170951673876	14.0954588132377	14.1422894718495	14.0465031688272	14.0336059216203	13.9554271455397
CP!ENSG00000047457.13	2.27829876833242	2.24055668064912	2.22133679673528	2.24318148919699	2.26349685248329	2.23815930745175
KIAA0556!ENSG00000047578.12	9.91007874918538	9.94611312568114	10.050064637828	9.9192368546725	9.91624086887054	9.92069102807487
DTNBP1!ENSG00000047579.19	10.845911992197	10.8830266346579	10.9664355806894	10.7430065408027	10.7559925891721	10.815203014027
XK!ENSG00000047597.5	7.03631588370837	7.09224647213048	7.02362323663251	7.33458179965401	7.33757377647614	7.12078292883484
ANO2!ENSG00000047617.14	0	0	0	0	0	0
C12orf4!ENSG00000047621.11	9.84524048579747	9.74847341213902	9.78612757484187	9.81020244196957	9.81043254470524	9.77314222975695
SCML1!ENSG00000047634.14	-0.0313724831587679	-0.0291214580308941	-0.0350815770011442	-0.0459761703446718	-0.0462818967993045	-0.03820590736578
WWC3!ENSG00000047644.17	11.7966224373302	11.8183112943839	11.9866614536609	11.5482509227257	11.6061977619466	11.536025577686
ARHGAP6!ENSG00000047648.21	2.96690724291218	2.97087317107064	2.98207451187509	2.95913202515235	2.95296573828356	2.94280005837171
FAM184B!ENSG00000047662.4	3.54722073818795	3.55372913003386	3.61607358715238	3.58475990632229	3.54341452914489	3.57806509301468
MAP4!ENSG00000047849.21	13.6378016468725	13.6804946331339	13.8551256399703	13.6328795413534	13.6724059848288	13.6594707307676
GOPC!ENSG00000047932.13	10.879165134532	10.7961642790182	10.5086179539147	11.0080684343469	10.9711586108096	10.7995900662819
ROS1!ENSG00000047936.10	0	0	0	0	0	0
USP28!ENSG00000048028.11	11.4698819908431	11.4278446167765	11.4457196904687	11.6583834582185	11.5970162289662	11.5901556914761
HDAC9!ENSG00000048052.21	12.4456658518099	12.476258109223	12.4443043289583	12.2671551685317	12.2860491714511	12.1197987088399
TSPAN17!ENSG00000048140.17	9.79878286863971	9.81598665791522	9.91127333322468	10.0044764745872	10.0377073288227	10.0994043516574
NOP16!ENSG00000048162.19	10.9280364765476	10.980215212458	11.0534341938826	11.0094392057142	10.9466072004189	11.1601538539033
CC2D2A!ENSG00000048342.15	3.57693575796191	3.60882781125427	3.53997396528878	3.56866084325517	3.64222107062434	3.54132195683949
RRM2B!ENSG00000048392.11	12.5087156465733	12.3173195457616	11.9896594655322	12.3679798004701	12.3554770756638	12.1642377847817
ZNF800!ENSG00000048405.9	11.4449570303932	11.3787012406313	11.3383880122556	11.4250829932572	11.4251919259684	11.342969257006
TNFRSF17!ENSG00000048462.10	12.7557840581328	12.7312257450497	12.5646596732974	12.6311715467922	12.6595834248891	12.4944280843192
SNX29!ENSG00000048471.13	12.4045199007111	12.4318785527312	12.6099508515968	12.1203772458134	12.2286239214872	12.1186173234014
LMO3!ENSG00000048540.14	4.06312503377994	4.13355004184138	4.11231042487249	4.1282691049773	4.16541197624082	4.1452960043465
