Gene	KO01	KO02	KO03	WT01	WT02	WT03
SPINK8!ENSG00000229453.2	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.58716545716451	6.43598955016671
PATL2!ENSG00000229474.6	7.23744777422355	7.43392500222503	7.38906901695032	7.33599939436864	7.42004801083544	7.34674462734197
NKX1-2!ENSG00000229544.8	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
TSPY8!ENSG00000229549.8	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
PRAMEF25!ENSG00000229571.6	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
USP17L26!ENSG00000229579.4	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
PRAC2!ENSG00000229637.3	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
PRR20C!ENSG00000229665.8	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
ZNF492!ENSG00000229676.2	6.57725002902306	6.43598955016671	6.61306760531873	6.43598955016671	6.58716545716451	6.43598955016671
ZNF688!ENSG00000229809.8	8.93964736935192	8.96016208725134	9.25301961372663	8.74425973599578	8.79645568451049	9.10091060631314
PET100!ENSG00000229833.9	8.2385492007611	8.17105766095993	8.22710873708533	8.07588795434751	7.91955391357116	8.00232618038305
PGA3!ENSG00000229859.8	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
FAM90A26!ENSG00000229924.3	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
PRPS1L1!ENSG00000229937.5	6.43598955016671	6.58937901699475	6.43598955016671	6.43598955016671	6.69759515806777	6.43598955016671
IQCF3!ENSG00000229972.7	6.43598955016671	6.43598955016671	6.61306760531873	6.43598955016671	6.43598955016671	6.43598955016671
POTEB2!ENSG00000230031.10	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
ANKRD66!ENSG00000230062.5	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
ACBD6!ENSG00000230124.6	11.5683113640758	11.5925383867869	11.6577023381082	11.5396404962853	11.4921654696973	11.6868077689756
OR4F3!ENSG00000230178.1	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
OR5H6!ENSG00000230301.4	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
CT47A8!ENSG00000230347.4	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
USP17L25!ENSG00000230430.4	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
ANKRD18B!ENSG00000230453.9	8.46698516191425	8.42351067047801	8.58298933258383	8.2400465137298	8.24097693535556	8.28500204315786
PPP5D1!ENSG00000230510.6	7.21337003372638	7.19453063846344	7.49017964973573	7.22234195088507	7.29220518519348	7.18363343003732
MBD3L2!ENSG00000230522.4	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
USP17L1!ENSG00000230549.3	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
CT47A4!ENSG00000230594.3	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
PRB4!ENSG00000230657.6	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671	6.43598955016671
